0 0 0.079542
0 1 0.079542
0 2 0.079543
0 3 0.079542
0 4 0.079544
0 5 0.079543
0 6 0.079544
0 7 0.079544
0 8 0.079545
0 9 0.079545
0 10 0.079546
0 11 0.079547
0 12 0.079547
0 13 0.079548
0 14 0.079549
0 15 0.079549
0 16 0.079550
0 17 0.079550
0 18 0.079551
0 19 0.079551
0 20 0.079552
0 21 0.079552
0 22 0.079552
0 23 0.079552
0 24 0.079553
0 25 0.079553
0 26 0.079553
0 27 0.079553
0 28 0.079553
0 29 0.079554
0 30 0.079554
0 31 0.079554
0 32 0.079554
0 33 0.079554
0 34 0.079555
0 35 0.079555
0 36 0.079555
0 37 0.079555
0 38 0.079556
0 39 0.079556
0 40 0.079556
0 41 0.079556
0 42 0.079557
0 43 0.079557
0 44 0.079557
0 45 0.079557
0 46 0.079557
0 47 0.079558
0 48 0.079558
0 49 0.079558
0 50 0.079558
0 51 0.079558
0 52 0.079558
0 53 0.079558
0 54 0.079558
0 55 0.079557
0 56 0.079557
0 57 0.079557
0 58 0.079557
0 59 0.079557
0 60 0.079556
0 61 0.079556
0 62 0.079556
0 63 0.079556
0 64 0.079556
0 65 0.079555
0 66 0.079555
0 67 0.079555
0 68 0.079554
0 69 0.079554
0 70 0.079554
0 71 0.079553
0 72 0.079553
0 73 0.079553
0 74 0.079552
0 75 0.079552
0 76 0.079552
0 77 0.079552
0 78 0.079551
0 79 0.079551
0 80 0.079551
0 81 0.079551
0 82 0.079550
0 83 0.079550
0 84 0.079550
0 85 0.079549
0 86 0.079549
0 87 0.079548
0 88 0.079547
0 89 0.079547
0 90 0.079546
0 91 0.079546
0 92 0.079545
0 93 0.079546
0 94 0.079545
0 95 0.079546
0 96 0.079545
0 97 0.079546
0 98 0.079545
0 99 0.079545

1 0 0.079542
1 1 0.079546
1 2 0.079545
1 3 0.079546
1 4 0.079547
1 5 0.079547
1 6 0.079548
1 7 0.079548
1 8 0.079549
1 9 0.079549
1 10 0.079550
1 11 0.079550
1 12 0.079551
1 13 0.079551
1 14 0.079551
1 15 0.079552
1 16 0.079552
1 17 0.079553
1 18 0.079553
1 19 0.079554
1 20 0.079554
1 21 0.079555
1 22 0.079555
1 23 0.079556
1 24 0.079556
1 25 0.079556
1 26 0.079557
1 27 0.079557
1 28 0.079557
1 29 0.079557
1 30 0.079558
1 31 0.079558
1 32 0.079558
1 33 0.079558
1 34 0.079558
1 35 0.079558
1 36 0.079558
1 37 0.079558
1 38 0.079558
1 39 0.079558
1 40 0.079558
1 41 0.079558
1 42 0.079558
1 43 0.079558
1 44 0.079558
1 45 0.079557
1 46 0.079557
1 47 0.079557
1 48 0.079557
1 49 0.079557
1 50 0.079557
1 51 0.079557
1 52 0.079557
1 53 0.079557
1 54 0.079557
1 55 0.079557
1 56 0.079557
1 57 0.079556
1 58 0.079556
1 59 0.079556
1 60 0.079556
1 61 0.079556
1 62 0.079556
1 63 0.079556
1 64 0.079555
1 65 0.079555
1 66 0.079555
1 67 0.079555
1 68 0.079555
1 69 0.079554
1 70 0.079554
1 71 0.079554
1 72 0.079554
1 73 0.079554
1 74 0.079553
1 75 0.079553
1 76 0.079552
1 77 0.079552
1 78 0.079551
1 79 0.079551
1 80 0.079550
1 81 0.079550
1 82 0.079549
1 83 0.079549
1 84 0.079549
1 85 0.079549
1 86 0.079548
1 87 0.079548
1 88 0.079548
1 89 0.079548
1 90 0.079548
1 91 0.079548
1 92 0.079548
1 93 0.079548
1 94 0.079548
1 95 0.079548
1 96 0.079548
1 97 0.079547
1 98 0.079549
1 99 0.079545

2 0 0.079543
2 1 0.079546
2 2 0.079545
2 3 0.079546
2 4 0.079547
2 5 0.079546
2 6 0.079547
2 7 0.079547
2 8 0.079548
2 9 0.079549
2 10 0.079549
2 11 0.079550
2 12 0.079550
2 13 0.079551
2 14 0.079551
2 15 0.079551
2 16 0.079552
2 17 0.079552
2 18 0.079553
2 19 0.079553
2 20 0.079554
2 21 0.079554
2 22 0.079554
2 23 0.079555
2 24 0.079555
2 25 0.079555
2 26 0.079556
2 27 0.079556
2 28 0.079556
2 29 0.079556
2 30 0.079557
2 31 0.079557
2 32 0.079557
2 33 0.079557
2 34 0.079557
2 35 0.079557
2 36 0.079557
2 37 0.079558
2 38 0.079558
2 39 0.079558
2 40 0.079558
2 41 0.079558
2 42 0.079558
2 43 0.079558
2 44 0.079558
2 45 0.079558
2 46 0.079558
2 47 0.079558
2 48 0.079558
2 49 0.079558
2 50 0.079558
2 51 0.079558
2 52 0.079558
2 53 0.079558
2 54 0.079558
2 55 0.079558
2 56 0.079557
2 57 0.079557
2 58 0.079557
2 59 0.079557
2 60 0.079557
2 61 0.079557
2 62 0.079556
2 63 0.079556
2 64 0.079556
2 65 0.079556
2 66 0.079556
2 67 0.079555
2 68 0.079555
2 69 0.079555
2 70 0.079555
2 71 0.079554
2 72 0.079554
2 73 0.079554
2 74 0.079554
2 75 0.079553
2 76 0.079553
2 77 0.079552
2 78 0.079552
2 79 0.079551
2 80 0.079551
2 81 0.079551
2 82 0.079551
2 83 0.079550
2 84 0.079550
2 85 0.079550
2 86 0.079550
2 87 0.079549
2 88 0.079549
2 89 0.079549
2 90 0.079548
2 91 0.079549
2 92 0.079548
2 93 0.079548
2 94 0.079548
2 95 0.079548
2 96 0.079548
2 97 0.079548
2 98 0.079549
2 99 0.079546

3 0 0.079543
3 1 0.079547
3 2 0.079546
3 3 0.079547
3 4 0.079548
3 5 0.079548
3 6 0.079549
3 7 0.079549
3 8 0.079550
3 9 0.079550
3 10 0.079550
3 11 0.079551
3 12 0.079551
3 13 0.079551
3 14 0.079552
3 15 0.079552
3 16 0.079553
3 17 0.079553
3 18 0.079554
3 19 0.079554
3 20 0.079554
3 21 0.079555
3 22 0.079555
3 23 0.079556
3 24 0.079556
3 25 0.079557
3 26 0.079557
3 27 0.079557
3 28 0.079558
3 29 0.079558
3 30 0.079558
3 31 0.079558
3 32 0.079558
3 33 0.079558
3 34 0.079559
3 35 0.079559
3 36 0.079559
3 37 0.079559
3 38 0.079559
3 39 0.079559
3 40 0.079559
3 41 0.079559
3 42 0.079559
3 43 0.079559
3 44 0.079559
3 45 0.079559
3 46 0.079559
3 47 0.079559
3 48 0.079559
3 49 0.079558
3 50 0.079558
3 51 0.079558
3 52 0.079558
3 53 0.079558
3 54 0.079558
3 55 0.079558
3 56 0.079558
3 57 0.079558
3 58 0.079558
3 59 0.079557
3 60 0.079557
3 61 0.079557
3 62 0.079557
3 63 0.079557
3 64 0.079556
3 65 0.079556
3 66 0.079556
3 67 0.079556
3 68 0.079556
3 69 0.079555
3 70 0.079555
3 71 0.079555
3 72 0.079555
3 73 0.079554
3 74 0.079554
3 75 0.079553
3 76 0.079553
3 77 0.079553
3 78 0.079552
3 79 0.079552
3 80 0.079551
3 81 0.079551
3 82 0.079550
3 83 0.079550
3 84 0.079550
3 85 0.079550
3 86 0.079550
3 87 0.079550
3 88 0.079549
3 89 0.079549
3 90 0.079549
3 91 0.079549
3 92 0.079549
3 93 0.079549
3 94 0.079549
3 95 0.079549
3 96 0.079549
3 97 0.079548
3 98 0.079550
3 99 0.079546

4 0 0.079544
4 1 0.079548
4 2 0.079547
4 3 0.079548
4 4 0.079548
4 5 0.079549
4 6 0.079549
4 7 0.079549
4 8 0.079550
4 9 0.079550
4 10 0.079551
4 11 0.079551
4 12 0.079552
4 13 0.079552
4 14 0.079553
4 15 0.079553
4 16 0.079553
4 17 0.079554
4 18 0.079554
4 19 0.079555
4 20 0.079555
4 21 0.079555
4 22 0.079556
4 23 0.079556
4 24 0.079557
4 25 0.079557
4 26 0.079557
4 27 0.079558
4 28 0.079558
4 29 0.079558
4 30 0.079558
4 31 0.079558
4 32 0.079559
4 33 0.079559
4 34 0.079559
4 35 0.079559
4 36 0.079559
4 37 0.079559
4 38 0.079559
4 39 0.079559
4 40 0.079559
4 41 0.079559
4 42 0.079559
4 43 0.079559
4 44 0.079559
4 45 0.079559
4 46 0.079559
4 47 0.079559
4 48 0.079559
4 49 0.079559
4 50 0.079559
4 51 0.079559
4 52 0.079559
4 53 0.079558
4 54 0.079558
4 55 0.079558
4 56 0.079558
4 57 0.079558
4 58 0.079558
4 59 0.079558
4 60 0.079558
4 61 0.079557
4 62 0.079557
4 63 0.079557
4 64 0.079557
4 65 0.079557
4 66 0.079557
4 67 0.079556
4 68 0.079556
4 69 0.079556
4 70 0.079556
4 71 0.079555
4 72 0.079555
4 73 0.079555
4 74 0.079554
4 75 0.079554
4 76 0.079554
4 77 0.079553
4 78 0.079553
4 79 0.079552
4 80 0.079552
4 81 0.079552
