0 0 0.079542
0 1 0.079542
0 2 0.079543
0 3 0.079542
0 4 0.079544
0 5 0.079543
0 6 0.079544
0 7 0.079544
0 8 0.079545
0 9 0.079545
0 10 0.079546
0 11 0.079547
0 12 0.079547
0 13 0.079548
0 14 0.079549
0 15 0.079549
0 16 0.079550
0 17 0.079550
0 18 0.079551
0 19 0.079551
0 20 0.079552
0 21 0.079552
0 22 0.079552
0 23 0.079552
0 24 0.079553
0 25 0.079553
0 26 0.079553
0 27 0.079553
0 28 0.079553
0 29 0.079554
0 30 0.079554
0 31 0.079554
0 32 0.079554
0 33 0.079554
0 34 0.079555
0 35 0.079555
0 36 0.079555
0 37 0.079555
0 38 0.079556
0 39 0.079556
0 40 0.079556
0 41 0.079556
0 42 0.079557
0 43 0.079557
0 44 0.079557
0 45 0.079557
0 46 0.079557
0 47 0.079558
0 48 0.079558
0 49 0.079558
0 50 0.079558
0 51 0.079558
0 52 0.079558
0 53 0.079558
0 54 0.079558
0 55 0.079557
0 56 0.079557
0 57 0.079557
0 58 0.079557
0 59 0.079557
0 60 0.079556
0 61 0.079556
0 62 0.079556
0 63 0.079556
0 64 0.079556
0 65 0.079555
0 66 0.079555
0 67 0.079555
0 68 0.079554
0 69 0.079554
0 70 0.079554
0 71 0.079553
0 72 0.079553
0 73 0.079553
0 74 0.079552
0 75 0.079552
0 76 0.079552
0 77 0.079552
0 78 0.079551
0 79 0.079551
0 80 0.079551
0 81 0.079551
0 82 0.079550
0 83 0.079550
0 84 0.079550
0 85 0.079549
0 86 0.079549
0 87 0.079548
0 88 0.079547
0 89 0.079547
0 90 0.079546
0 91 0.079546
0 92 0.079545
0 93 0.079546
0 94 0.079545
0 95 0.079546
0 96 0.079545
0 97 0.079546
0 98 0.079545
0 99 0.079545

1 0 0.079542
1 1 0.079558
1 2 0.079548
1 3 0.079556
1 4 0.079551
1 5 0.079555
1 6 0.079553
1 7 0.079554
1 8 0.079554
1 9 0.079554
1 10 0.079554
1 11 0.079554
1 12 0.079554
1 13 0.079554
1 14 0.079554
1 15 0.079554
1 16 0.079554
1 17 0.079554
1 18 0.079554
1 19 0.079554
1 20 0.079554
1 21 0.079554
1 22 0.079554
1 23 0.079555
1 24 0.079555
1 25 0.079555
1 26 0.079555
1 27 0.079555
1 28 0.079555
1 29 0.079555
1 30 0.079554
1 31 0.079554
1 32 0.079554
1 33 0.079554
1 34 0.079554
1 35 0.079554
1 36 0.079554
1 37 0.079553
1 38 0.079553
1 39 0.079553
1 40 0.079553
1 41 0.079553
1 42 0.079553
1 43 0.079552
1 44 0.079552
1 45 0.079552
1 46 0.079552
1 47 0.079552
1 48 0.079552
1 49 0.079551
1 50 0.079551
1 51 0.079551
1 52 0.079551
1 53 0.079551
1 54 0.079550
1 55 0.079550
1 56 0.079550
1 57 0.079550
1 58 0.079551
1 59 0.079551
1 60 0.079551
1 61 0.079551
1 62 0.079551
1 63 0.079551
1 64 0.079551
1 65 0.079552
1 66 0.079552
1 67 0.079552
1 68 0.079552
1 69 0.079552
1 70 0.079553
1 71 0.079553
1 72 0.079553
1 73 0.079553
1 74 0.079553
1 75 0.079553
1 76 0.079553
1 77 0.079553
1 78 0.079554
1 79 0.079554
1 80 0.079554
1 81 0.079554
1 82 0.079554
1 83 0.079554
1 84 0.079554
1 85 0.079554
1 86 0.079554
1 87 0.079555
1 88 0.079555
1 89 0.079555
1 90 0.079555
1 91 0.079555
1 92 0.079556
1 93 0.079554
1 94 0.079556
1 95 0.079553
1 96 0.079558
1 97 0.079550
1 98 0.079561
1 99 0.079545

2 0 0.079543
2 1 0.079548
2 2 0.079544
2 3 0.079547
2 4 0.079546
2 5 0.079547
2 6 0.079547
2 7 0.079547
2 8 0.079547
2 9 0.079548
2 10 0.079548
2 11 0.079549
2 12 0.079549
2 13 0.079549
2 14 0.079550
2 15 0.079550
2 16 0.079551
2 17 0.079551
2 18 0.079551
2 19 0.079552
2 20 0.079552
2 21 0.079552
2 22 0.079552
2 23 0.079552
2 24 0.079553
2 25 0.079553
2 26 0.079553
2 27 0.079553
2 28 0.079553
2 29 0.079553
2 30 0.079554
2 31 0.079554
2 32 0.079554
2 33 0.079554
2 34 0.079554
2 35 0.079554
2 36 0.079554
2 37 0.079554
2 38 0.079555
2 39 0.079555
2 40 0.079555
2 41 0.079555
2 42 0.079555
2 43 0.079555
2 44 0.079555
2 45 0.079555
2 46 0.079555
2 47 0.079555
2 48 0.079555
2 49 0.079555
2 50 0.079555
2 51 0.079555
2 52 0.079555
2 53 0.079555
2 54 0.079555
2 55 0.079555
2 56 0.079555
2 57 0.079555
2 58 0.079555
2 59 0.079555
2 60 0.079555
2 61 0.079555
2 62 0.079555
2 63 0.079555
2 64 0.079555
2 65 0.079555
2 66 0.079555
2 67 0.079555
2 68 0.079554
2 69 0.079554
2 70 0.079554
2 71 0.079554
2 72 0.079554
2 73 0.079553
2 74 0.079553
2 75 0.079553
2 76 0.079553
2 77 0.079553
2 78 0.079553
2 79 0.079552
2 80 0.079552
2 81 0.079552
2 82 0.079552
2 83 0.079552
2 84 0.079551
2 85 0.079551
2 86 0.079551
2 87 0.079550
2 88 0.079550
2 89 0.079550
2 90 0.079549
2 91 0.079549
2 92 0.079549
2 93 0.079549
2 94 0.079549
2 95 0.079548
2 96 0.079550
2 97 0.079547
2 98 0.079551
2 99 0.079546

3 0 0.079543
3 1 0.079556
3 2 0.079547
3 3 0.079554
3 4 0.079550
3 5 0.079553
3 6 0.079551
3 7 0.079553
3 8 0.079552
3 9 0.079553
3 10 0.079553
3 11 0.079553
3 12 0.079553
3 13 0.079553
3 14 0.079553
3 15 0.079553
3 16 0.079553
3 17 0.079554
3 18 0.079554
3 19 0.079554
3 20 0.079554
3 21 0.079554
3 22 0.079554
3 23 0.079554
3 24 0.079554
3 25 0.079555
3 26 0.079555
3 27 0.079555
3 28 0.079555
3 29 0.079555
3 30 0.079555
3 31 0.079555
3 32 0.079555
3 33 0.079555
3 34 0.079555
3 35 0.079555
3 36 0.079555
3 37 0.079554
3 38 0.079554
3 39 0.079554
3 40 0.079554
3 41 0.079554
3 42 0.079554
3 43 0.079554
3 44 0.079553
3 45 0.079553
3 46 0.079553
3 47 0.079553
3 48 0.079553
3 49 0.079553
3 50 0.079552
3 51 0.079552
3 52 0.079552
3 53 0.079552
3 54 0.079552
3 55 0.079552
3 56 0.079552
3 57 0.079552
3 58 0.079552
3 59 0.079553
3 60 0.079553
3 61 0.079553
3 62 0.079553
3 63 0.079553
3 64 0.079553
3 65 0.079553
3 66 0.079553
3 67 0.079553
3 68 0.079553
3 69 0.079553
3 70 0.079553
3 71 0.079553
3 72 0.079553
3 73 0.079553
3 74 0.079553
3 75 0.079553
3 76 0.079553
3 77 0.079553
3 78 0.079553
3 79 0.079553
3 80 0.079553
3 81 0.079553
3 82 0.079553
3 83 0.079553
3 84 0.079553
3 85 0.079553
3 86 0.079553
3 87 0.079554
3 88 0.079554
3 89 0.079554
3 90 0.079554
3 91 0.079554
3 92 0.079554
3 93 0.079553
3 94 0.079555
3 95 0.079552
3 96 0.079556
3 97 0.079550
3 98 0.079559
3 99 0.079546

4 0 0.079544
4 1 0.079551
4 2 0.079546
4 3 0.079550
4 4 0.079547
4 5 0.079549
4 6 0.079548
4 7 0.079549
4 8 0.079549
4 9 0.079550
4 10 0.079550
4 11 0.079550
4 12 0.079550
4 13 0.079551
4 14 0.079551
4 15 0.079551
4 16 0.079551
4 17 0.079552
4 18 0.079552
4 19 0.079552
4 20 0.079552
4 21 0.079553
4 22 0.079553
4 23 0.079553
4 24 0.079553
4 25 0.079553
4 26 0.079553
4 27 0.079553
4 28 0.079554
4 29 0.079554
4 30 0.079554
4 31 0.079554
4 32 0.079554
4 33 0.079554
4 34 0.079554
4 35 0.079554
4 36 0.079554
4 37 0.079554
4 38 0.079554
4 39 0.079554
4 40 0.079554
4 41 0.079554
4 42 0.079554
4 43 0.079554
4 44 0.079554
4 45 0.079554
4 46 0.079554
4 47 0.079554
4 48 0.079554
4 49 0.079554
4 50 0.079554
4 51 0.079554
4 52 0.079554
4 53 0.079554
4 54 0.079554
4 55 0.079554
4 56 0.079555
4 57 0.079555
4 58 0.079555
4 59 0.079555
4 60 0.079555
4 61 0.079555
4 62 0.079555
4 63 0.079555
4 64 0.079555
4 65 0.079555
4 66 0.079555
4 67 0.079555
4 68 0.079554
4 69 0.079554
4 70 0.079554
4 71 0.079554
4 72 0.079554
4 73 0.079554
4 74 0.079554
4 75 0.079554
4 76 0.079553
4 77 0.079553
4 78 0.079553
4 79 0.079553
4 80 0.079553
4 81 0.079553
